,Unnamed: 0,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition,Betting Status
37299,37299,8,4,7,1500,133,8,15,5,0,2,0
37300,37300,1,1,2,1200,14,7,8,3,0,4,0
37301,37301,1,2,6,1200,14,5,8,4,0,4,1
37302,37302,1,4,3,1200,14,15,8,7,0,4,0
37303,37303,1,5,5,1200,14,6.5,8,2,0,4,0
37304,37304,1,3,7,1200,14,13,8,6,0,4,0
37305,37305,2,2,6,1200,14,4.4,8,4,0,4,0
37306,37306,2,5,2,1200,14,6,8,6,0,4,1
37307,37307,2,1,4,1200,14,2.7,8,2,0,4,1
37308,37308,2,3,3,1200,14,13,8,7,0,4,0
37309,37309,2,4,5,1200,14,6,8,3,0,4,1
37310,37310,3,1,2,1000,14,3.1,10,1,0,4,1
37311,37311,3,4,3,1000,14,7,10,2,0,4,1
37312,37312,3,2,1,1000,14,5,10,6,0,4,0
37313,37313,3,3,4,1000,14,5,10,5,0,4,0
37314,37314,3,5,6,1000,14,9,10,3,0,4,0
37315,37315,4,5,8,1000,14,13,10,7,0,4,0
37316,37316,4,2,10,1000,14,10,10,6,0,4,0
37317,37317,4,3,1,1000,14,10,10,4,0,4,1
37318,37318,4,4,6,1000,14,5.5,10,3,0,4,0
37319,37319,4,1,3,1000,14,2.25,10,1,0,4,0
37320,37320,5,3,4,1200,14,17,9,4,0,4,1
37321,37321,5,5,6,1200,14,2.4,9,2,0,4,0
37322,37322,5,2,1,1200,14,3.9,9,1,0,4,1
37323,37323,5,4,7,1200,14,19,9,6,0,4,0
37324,37324,5,1,3,1200,14,3.9,9,3,0,4,1
37325,37325,6,1,10,1400,14,5,11,3,0,4,1
37326,37326,6,3,9,1400,14,8,11,2,0,4,1
37327,37327,6,5,5,1400,14,9.5,11,8,0,4,0
37328,37328,6,2,2,1400,14,2.7,11,1,0,4,1
37329,37329,6,4,7,1400,14,6,11,4,0,4,0
37330,37330,7,2,6,2100,14,18,13,9,0,4,0
37331,37331,7,1,3,2100,14,5,13,4,0,4,0
37332,37332,7,5,4,2100,14,61,13,11,0,4,0
37333,37333,7,3,10,2100,14,5,13,3,0,4,1
37334,37334,7,4,9,2100,14,5.5,13,1,0,4,1
37335,37335,8,3,9,1650,14,4.6,13,1,0,4,1
37336,37336,8,4,12,1650,14,14,13,5,0,4,0
37337,37337,8,2,1,1650,14,18,13,9,0,4,1
37338,37338,8,1,11,1650,14,11,13,8,0,4,0
37339,37339,8,5,13,1650,14,3.2,13,1,0,4,1
37340,37340,9,1,1,1650,14,6.5,14,7,0,4,0
37341,37341,9,5,4,1650,14,8,14,1,0,4,1
37342,37342,9,4,2,1650,14,21,14,7,0,4,1
37343,37343,9,3,3,1650,14,5.5,14,3,0,4,0
37344,37344,9,2,8,1650,14,4.8,14,2,0,4,0
37345,37345,1,4,6,1200,60,34,8,3,0,4,0
37346,37346,1,3,5,1200,60,2.7,8,2,0,4,1
37347,37347,1,5,3,1200,60,6,8,3,0,4,0
37348,37348,1,2,8,1200,60,17,8,6,0,4,0
37349,37349,1,1,1,1200,60,1.75,8,1,0,4,1
37350,37350,2,4,9,1000,60,6,10,4,0,4,0
37351,37351,2,5,3,1000,60,8,10,7,0,4,0
37352,37352,2,3,1,1000,60,13,10,8,0,4,0
37353,37353,2,2,2,1000,60,2.6,10,2,0,4,1
37354,37354,2,1,7,1000,60,4.4,10,3,0,4,0
37355,37355,3,1,2,1100,60,2.5,10,1,0,4,0
37356,37356,3,3,10,1100,60,21,10,7,0,4,0
37357,37357,3,2,3,1100,60,6.5,10,4,0,4,1
37358,37358,3,5,8,1100,60,51,10,10,0,4,0
37359,37359,3,4,7,1100,60,12,10,4,0,4,1
37360,37360,4,5,4,1100,60,19,12,8,0,4,0
37361,37361,4,3,6,1100,60,5,12,3,0,4,1
37362,37362,4,4,1,1100,60,2.4,12,1,0,4,1
37363,37363,4,1,3,1100,60,6,12,4,0,4,0
37364,37364,4,2,8,1100,60,26,12,5,0,4,0
37365,37365,5,4,7,800,60,10,12,10,0,4,1
37366,37366,5,5,1,800,60,2.5,12,4,0,4,0
37367,37367,5,1,2,800,60,6,12,6,0,4,1
37368,37368,5,3,5,800,60,23,12,9,0,4,0
37369,37369,5,2,6,800,60,3,12,5,0,4,1
37370,37370,6,1,1,1280,60,1.95,10,2,0,4,0
37371,37371,6,2,3,1280,60,9,10,1,0,4,1
37372,37372,6,3,4,1280,60,12,10,7,0,4,0
37373,37373,6,5,5,1280,60,31,10,10,0,4,0
37374,37374,6,4,11,1280,60,61,10,11,0,4,0
37375,37375,7,4,1,1600,60,3.6,12,6,0,4,0
37376,37376,7,5,10,1600,60,81,12,15,0,4,0
37377,37377,7,2,5,1600,60,10,12,10,0,4,1
37378,37378,7,3,2,1600,60,4.4,12,5,0,4,0
37379,37379,7,1,6,1600,60,6.5,12,9,0,4,0
37380,37380,1,5,2,2200,62,19,8,4,0,2,1
37381,37381,1,1,6,2200,62,2.9,8,1,0,2,0
37382,37382,1,4,3,2200,62,5,8,6,0,2,1
37383,37383,1,2,4,2200,62,4.6,8,3,0,2,0
37384,37384,1,3,5,2200,62,6.5,8,2,0,2,1
37385,37385,2,3,3,1400,62,7,8,3,0,2,0
37386,37386,2,5,7,1400,62,13,8,7,0,2,0
37387,37387,2,2,1,1400,62,3.2,8,2,0,2,1
37388,37388,2,1,2,1400,62,2.4,8,1,0,2,1
37389,37389,2,4,4,1400,62,8.5,8,4,0,2,0
37390,37390,3,5,1,1800,62,3.3,7,5,0,2,0
37391,37391,3,2,3,1800,62,8.5,7,7,0,2,1
37392,37392,3,4,4,1800,62,8.5,7,8,0,2,0
37393,37393,3,3,2,1800,62,2.9,7,3,0,2,1
37394,37394,3,1,6,1800,62,3.8,7,4,0,2,0
37395,37395,4,3,10,900,62,12,11,4,0,2,0
37396,37396,4,4,2,900,62,5,11,5,0,2,0
37397,37397,4,5,7,900,62,7,11,7,0,2,1
37398,37398,4,2,1,900,62,1.95,11,3,0,2,1
37399,37399,4,1,5,900,62,6.5,11,6,0,2,0
37400,37400,5,5,5,1100,62,6.5,11,9,0,2,0
37401,37401,5,3,1,1100,62,14,11,10,0,2,1
37402,37402,5,1,3,1100,62,18,11,15,0,2,0
37403,37403,5,2,2,1100,62,6,11,8,0,2,1
37404,37404,5,4,2,1100,62,6,11,8,0,2,1
37405,37405,6,5,6,1200,62,18,11,17,0,2,0
37406,37406,6,2,5,1200,62,13,11,9,0,2,0
37407,37407,6,4,3,1200,62,10,11,6,0,2,1
37408,37408,6,1,16,1200,62,14,11,8,0,2,0
37409,37409,6,3,13,1200,62,3.8,11,5,0,2,0
37410,37410,7,3,6,1800,62,11,14,9,0,2,1
37411,37411,7,5,4,1800,62,17,14,10,0,2,0
37412,37412,7,2,1,1800,62,2.9,14,3,0,2,0
37413,37413,7,1,2,1800,62,13,14,7,0,2,0
37414,37414,7,4,11,1800,62,16,14,2,0,2,1
37415,37415,8,2,4,1400,62,2.7,13,3,0,2,0
37416,37416,8,4,3,1400,62,26,13,8,0,2,0
37417,37417,8,5,6,1400,62,11,13,1,0,2,1
37418,37418,8,3,9,1400,62,13,13,8,0,2,0
37419,37419,8,1,2,1400,62,3.6,13,2,0,2,0
37420,37420,9,2,5,1200,62,10,13,8,0,2,0
37421,37421,9,5,1,1200,62,17,13,13,0,2,0
37422,37422,9,3,3,1200,62,8,13,5,0,2,1
37423,37423,9,4,8,1200,62,4.8,13,4,0,2,1
37424,37424,9,1,13,1200,62,6.5,13,6,0,2,0
37425,37425,1,3,5,800,84,34,8,6,0,2,1
37426,37426,1,2,3,800,84,17,8,7,0,2,0
37427,37427,1,4,6,800,84,8,8,4,0,2,1
37428,37428,1,5,8,800,84,34,8,9,0,2,0
37429,37429,1,1,4,800,84,3,8,2,0,2,1
37430,37430,2,3,9,800,84,4,8,2,0,2,1
37431,37431,2,1,7,800,84,2.5,8,1,0,2,1
37432,37432,2,5,2,800,84,4.8,8,4,0,2,1
37433,37433,2,2,8,800,84,3.9,8,3,0,2,0
37434,37434,3,5,3,1200,84,12,7,5,0,2,0
37435,37435,3,2,6,1200,84,4.6,7,2,0,2,1
37436,37436,3,3,1,1200,84,6,7,4,0,2,1
37437,37437,3,4,5,1200,84,51,7,6,0,2,0
37438,37438,3,1,7,1200,84,1.5,7,1,0,2,0
37439,37439,4,4,3,1500,84,4,7,3,0,2,1
37440,37440,4,2,1,1500,84,15,7,6,0,2,0
37441,37441,4,3,2,1500,84,4.8,7,5,0,2,1
37442,37442,4,1,5,1500,84,2.5,7,1,0,2,0
37443,37443,4,5,4,1500,84,3.7,7,2,0,2,0
37444,37444,5,2,1,1900,84,2.6,11,1,0,2,0
37445,37445,5,1,2,1900,84,18,11,7,0,2,0
37446,37446,5,3,4,1900,84,4.4,11,2,0,2,0
37447,37447,5,5,8,1900,84,3.6,11,4,0,2,1
37448,37448,5,4,5,1900,84,9,11,3,0,2,1
37449,37449,6,5,2,1060,84,8,11,4,0,2,0
37450,37450,6,3,3,1060,84,19,11,10,0,2,1
37451,37451,6,2,6,1060,84,19,11,8,0,2,0
37452,37452,6,1,10,1060,84,5,11,3,0,2,1
37453,37453,7,3,7,1200,84,26,8,7,0,2,1
37454,37454,7,2,4,1200,84,4.8,8,5,0,2,1
37455,37455,7,1,3,1200,84,6,8,2,0,2,0
37456,37456,7,4,9,1200,84,26,8,8,0,2,0
37457,37457,7,5,6,1200,84,6.5,8,4,0,2,1
37458,37458,8,5,9,1200,84,16,11,3,0,2,1
37459,37459,8,1,4,1200,84,10,11,7,0,2,0
37460,37460,8,3,3,1200,84,3,11,1,0,2,0
37461,37461,8,4,2,1200,84,5,11,5,0,2,0
37462,37462,8,2,1,1200,84,23,11,8,0,2,1
37463,37463,1,4,10,1600,98,12,12,11,1,2,1
37464,37464,1,5,2,1600,98,16,12,10,1,2,0
37465,37465,1,1,4,1600,98,9.5,12,6,1,2,0
37466,37466,1,3,3,1600,98,7.5,12,8,1,2,1
37467,37467,1,2,12,1600,98,8,12,9,1,2,0
37468,37468,2,5,4,2500,98,61,13,16,1,2,0
37469,37469,2,3,7,2500,98,26,13,14,1,2,0
37470,37470,2,4,7,2500,98,26,13,14,1,2,0
37471,37471,2,3,12,2500,98,41,13,8,1,2,1
37472,37472,2,2,9,2500,98,9.5,13,5,1,2,0
37473,37473,2,5,15,2500,98,19,13,7,1,2,0
37474,37474,3,4,1,1200,98,14,11,8,1,2,1
37475,37475,3,3,2,1200,98,5.5,11,3,1,2,1
37476,37476,3,1,3,1200,98,3.8,11,2,1,2,0
37477,37477,3,5,4,1200,98,6.5,11,5,1,2,0
37478,37478,3,2,5,1200,98,5.5,11,1,1,2,0
37479,37479,4,5,11,1200,98,8.5,10,4,1,2,0
37480,37480,4,3,6,1200,98,3.5,10,1,1,2,1
37481,37481,4,1,2,1200,98,9,10,7,1,2,0
37482,37482,4,2,3,1200,98,15,10,5,1,2,0
37483,37483,4,4,9,1200,98,3.9,10,2,1,2,1
37484,37484,5,5,4,1000,98,7.5,6,5,1,2,0
37485,37485,5,3,1,1000,98,6.5,6,4,1,2,0
37486,37486,5,2,2,1000,98,3.5,6,2,1,2,1
37487,37487,5,4,6,1000,98,19,6,6,1,2,0
37488,37488,5,1,5,1000,98,7,6,3,1,2,0
37489,37489,6,2,7,1519,98,3.2,8,1,1,2,1
37490,37490,6,3,8,1519,98,26,8,6,1,2,0
37491,37491,6,1,6,1519,98,6,8,4,1,2,1
37492,37492,6,5,9,1519,98,5.5,8,3,1,2,0
37493,37493,6,4,5,1519,98,26,8,9,1,2,0
37494,37494,7,1,1,1200,98,3.6,11,1,1,2,1
37495,37495,7,2,2,1200,98,5.5,11,4,1,2,1
37496,37496,7,4,3,1200,98,7,11,2,1,2,1
37497,37497,7,5,8,1200,98,6.5,11,5,1,2,0
37498,37498,7,3,9,1200,98,10,11,3,1,2,0
37499,37499,8,3,7,1200,98,18,13,4,1,2,1
37500,37500,8,1,9,1200,98,4,13,3,1,2,0
37501,37501,8,4,11,1200,98,3.8,13,1,1,2,1
37502,37502,8,5,8,1200,98,3.2,13,2,1,2,0
37503,37503,8,2,10,1200,98,18,13,9,1,2,0
37504,37504,9,3,3,2040,98,5.5,13,4,1,2,0
37505,37505,9,1,1,2040,98,26,13,12,1,2,0
37506,37506,9,2,4,2040,98,8.5,13,3,1,2,0
37507,37507,9,5,5,2040,98,15,13,11,1,2,0
37508,37508,9,4,8,2040,98,8,13,8,1,2,1
37509,37509,1,5,6,1100,101,3.7,5,3,0,4,0
37510,37510,1,4,3,1100,101,18,5,6,0,4,0
37511,37511,1,2,1,1100,101,3.7,5,2,0,4,1
37512,37512,1,3,4,1100,101,5.5,5,5,0,4,0
37513,37513,1,1,5,1100,101,3.2,5,1,0,4,1
37514,37514,2,4,4,2500,101,13,5,6,0,4,0
37515,37515,2,1,2,2500,101,3,5,1,0,4,0
37516,37516,2,2,1,2500,101,2.5,5,2,0,4,1
37517,37517,3,4,4,2041,101,11,6,7,0,4,0
37518,37518,3,3,3,2041,101,6.5,6,5,0,4,0
37519,37519,3,1,2,2041,101,1.95,6,2,0,4,1
37520,37520,3,5,5,2041,101,3.9,6,3,0,4,0
37521,37521,4,1,1,1200,101,4.2,8,1,0,4,1
37522,37522,4,5,2,1200,101,9,8,7,0,4,0
37523,37523,4,4,7,1200,101,11,8,4,0,4,1
37524,37524,4,2,6,1200,101,9,8,4,0,4,0
37525,37525,4,3,3,1200,101,2.7,8,2,0,4,1
37526,37526,5,5,7,1050,101,26,8,6,0,4,0
37527,37527,5,3,2,1050,101,51,8,9,0,4,0
37528,37528,5,1,3,1050,101,5,8,4,0,4,1
37529,37529,5,4,1,1050,101,3.4,8,2,0,4,1
37530,37530,5,2,8,1050,101,7.5,8,2,0,4,1
37531,37531,6,1,3,1100,101,6,10,3,0,4,1
37532,37532,6,5,1,1100,101,11,10,12,0,4,0
37533,37533,6,3,4,1100,101,11,10,11,0,4,1
37534,37534,6,2,9,1100,101,13,10,9,0,4,0
37535,37535,6,4,12,1100,101,13,10,2,0,4,0
37536,37536,7,5,2,1600,101,13,11,6,0,4,1
37537,37537,7,4,4,1600,101,13,11,9,0,4,0
37538,37538,7,1,3,1600,101,6,11,3,0,4,1
37539,37539,7,3,8,1600,101,4,11,1,0,4,1
37540,37540,7,2,1,1600,101,5,11,2,0,4,0
37541,37541,8,4,7,1200,101,2.7,12,1,0,4,1
37542,37542,8,5,11,1200,101,21,12,7,0,4,0
37543,37543,8,3,3,1200,101,26,12,5,0,4,0
37544,37544,8,2,8,1200,101,5.5,12,3,0,4,1
37545,37545,8,1,1,1200,101,4.8,12,2,0,4,0
37546,37546,1,4,5,2360,115,12,9,4,0,4,0
37547,37547,1,2,9,2360,115,11,9,2,0,4,0
37548,37548,1,1,1,2360,115,1.75,9,1,0,4,1
37549,37549,1,3,7,2360,115,34,9,9,0,4,1
37550,37550,1,5,10,2360,115,15,9,5,0,4,0
37551,37551,2,5,1,1895,115,23,11,8,0,4,0
37552,37552,2,2,9,1895,115,3.9,11,4,0,4,0
37553,37553,2,4,2,1895,115,5.5,11,5,0,4,0
37554,37554,2,1,11,1895,115,5.5,11,6,0,4,1
37555,37555,2,3,8,1895,115,5,11,3,0,4,1
37556,37556,3,4,1,1400,115,2.5,7,3,0,4,1
37557,37557,3,2,2,1400,115,14,7,7,0,4,0
37558,37558,3,3,3,1400,115,21,7,4,0,4,0
37559,37559,3,1,5,1400,115,2.4,7,2,0,4,1
37560,37560,3,5,6,1400,115,7.5,7,4,0,4,0
37561,37561,4,5,10,1400,115,14,10,9,0,4,0
37562,37562,4,2,4,1400,115,4.2,10,3,0,4,0
37563,37563,4,1,3,1400,115,5,10,1,0,4,1
37564,37564,4,4,6,1400,115,12,10,6,0,4,1
37565,37565,4,3,9,1400,115,4.6,10,2,0,4,0
37566,37566,5,5,1,1400,115,4.4,11,3,0,4,0
37567,37567,5,3,2,1400,115,4.6,11,5,0,4,0
37568,37568,5,2,3,1400,115,3.2,11,1,0,4,1
37569,37569,5,4,9,1400,115,21,11,4,0,4,0
37570,37570,5,1,10,1400,115,3.5,11,1,0,4,1
37571,37571,6,5,4,900,115,18,10,5,0,4,1
37572,37572,6,1,1,900,115,2.3,10,2,0,4,1
37573,37573,6,3,6,900,115,3.2,10,4,0,4,0
37574,37574,6,2,9,900,115,9,10,3,0,4,0
37575,37575,6,4,8,900,115,12,10,9,0,4,0
37576,37576,7,1,5,1200,115,12,11,8,0,4,0
37577,37577,7,5,11,1200,115,23,11,11,0,4,0
37578,37578,7,3,7,1200,115,6.5,11,7,0,4,0
37579,37579,7,4,4,1200,115,12,11,10,0,4,0
37580,37580,7,2,12,1200,115,7.5,11,4,0,4,1
37581,37581,8,1,2,1200,115,7,11,9,0,4,0
37582,37582,8,3,3,1200,115,4.2,11,6,0,4,1
37583,37583,8,2,5,1200,115,5,11,7,0,4,0
37584,37584,8,5,7,1200,115,8,11,5,0,4,0
37585,37585,8,4,12,1200,115,9.5,11,11,0,4,1
37586,37586,1,3,5,2000,129,5,7,4,0,2,1
37587,37587,1,2,6,2000,129,2.5,7,2,0,2,0
37588,37588,1,1,1,2000,129,7,7,5,0,2,0
37589,37589,1,5,3,2000,129,15,7,3,0,2,0
37590,37590,1,4,4,2000,129,2.4,7,1,0,2,0
37591,37591,2,2,4,1500,129,3.2,7,3,0,2,0
37592,37592,2,4,3,1500,129,3.4,7,2,0,2,0
37593,37593,2,5,6,1500,129,6.5,7,5,0,2,0
37594,37594,2,3,5,1500,129,6.5,7,4,0,2,0
37595,37595,2,1,7,1500,129,3.3,7,1,0,2,1
37596,37596,3,3,7,1000,129,9.5,9,3,0,2,0
37597,37597,3,1,8,1000,129,5.5,9,2,0,2,1
37598,37598,3,5,3,1000,129,10,9,6,0,2,0
37599,37599,3,4,2,1000,129,2.8,9,3,0,2,1
37600,37600,3,2,4,1000,129,4.6,9,1,0,2,0
37601,37601,4,1,9,1100,129,10,11,4,0,2,1
37602,37602,4,3,12,1100,129,2.9,11,3,0,2,1
37603,37603,4,4,6,1100,129,26,11,7,0,2,0
37604,37604,4,5,7,1100,129,3.1,11,1,0,2,1
37605,37605,4,2,11,1100,129,6,11,1,0,2,0
37606,37606,5,4,8,1200,129,23,11,7,0,2,1
37607,37607,5,1,2,1200,129,7,11,7,0,2,0
37608,37608,5,3,5,1200,129,5.5,11,4,0,2,1
37609,37609,5,2,3,1200,129,3.9,11,2,0,2,0
37610,37610,5,5,1,1200,129,6.5,11,1,0,2,0
37611,37611,6,2,4,1500,129,7,11,5,0,2,0
37612,37612,6,4,8,1500,129,9,11,9,0,2,0
37613,37613,6,1,3,1500,129,7,11,4,0,2,0
37614,37614,6,3,6,1500,129,10,11,9,0,2,1
37615,37615,6,5,2,1500,129,1.8,11,2,0,2,1
37616,37616,1,5,2,1100,132,15,14,13,0,2,0
37617,37617,1,1,12,1100,132,51,14,16,0,2,1
37618,37618,1,3,9,1100,132,51,14,17,0,2,0
37619,37619,1,2,13,1100,132,4.6,14,7,0,2,0
37620,37620,1,4,14,1100,132,8,14,11,0,2,0
37621,37621,2,4,2,1600,132,4,7,3,0,2,1
37622,37622,2,2,5,1600,132,4.6,7,3,0,2,0
37623,37623,2,5,3,1600,132,5,7,5,0,2,0
37624,37624,2,1,7,1600,132,3.4,7,2,0,2,0
37625,37625,2,3,1,1600,132,6.5,7,7,0,2,1
37626,37626,3,5,4,1300,132,8,10,5,0,2,0
37627,37627,3,3,3,1300,132,3.6,10,1,0,2,1
37628,37628,3,1,1,1300,132,8,10,4,0,2,0
37629,37629,3,2,2,1300,132,6,10,2,0,2,1
37630,37630,3,4,5,1300,132,6,10,3,0,2,1
37631,37631,4,3,10,2400,132,11,10,4,0,2,0
37632,37632,4,4,8,2400,132,15,10,8,0,2,1
37633,37633,4,2,4,2400,132,15,10,6,0,2,0
37634,37634,4,5,5,2400,132,3.2,10,1,0,2,1
37635,37635,4,1,7,2400,132,15,10,10,0,2,0
37636,37636,5,4,1,1200,132,5,7,5,0,2,0
37637,37637,5,1,2,1200,132,4.6,7,6,0,2,1
37638,37638,5,3,3,1200,132,1.7,7,4,0,2,1
37639,37639,5,5,4,1200,132,14,7,9,0,2,0
37640,37640,5,2,5,1200,132,13,7,7,0,2,0
37641,37641,6,2,7,1200,132,4.6,11,2,0,2,1
37642,37642,6,5,2,1200,132,17,11,10,0,2,0
37643,37643,6,1,3,1200,132,6,11,6,0,2,1
37644,37644,6,3,6,1200,132,6,11,5,0,2,0
37645,37645,6,4,4,1200,132,11,11,8,0,2,0
37646,37646,7,1,2,1400,132,6,10,2,0,2,1
37647,37647,7,5,8,1400,132,9,10,5,0,2,0
37648,37648,7,4,3,1400,132,15,10,8,0,2,0
37649,37649,7,2,5,1400,132,15,10,7,0,2,0
37650,37650,7,3,1,1400,132,3.1,10,1,0,2,0
37651,37651,8,1,5,1100,132,6,14,6,0,2,1
37652,37652,8,5,1,1100,132,13,14,13,0,2,0
37653,37653,8,4,2,1100,132,4.6,14,5,0,2,0
37654,37654,8,3,6,1100,132,17,14,12,0,2,0
37655,37655,8,2,3,1100,132,13,14,4,0,2,0
37656,37656,9,5,7,1400,132,4.6,10,2,0,2,1
37657,37657,9,1,2,1400,132,15,10,8,0,2,0
37658,37658,9,4,4,1400,132,15,10,5,0,2,1
37659,37659,9,3,8,1400,132,11,10,6,0,2,0
37660,37660,9,2,11,1400,132,2.3,10,1,0,2,0
37661,37661,1,4,7,1100,141,3.4,8,8,0,4,1
37662,37662,1,3,3,1100,141,3.5,8,7,0,4,0
37663,37663,1,1,2,1100,141,6,8,12,0,4,1
37664,37664,1,5,4,1100,141,10,8,13,0,4,0
37665,37665,1,2,5,1100,141,6,8,6,0,4,0
37666,37666,2,5,3,1200,141,5.5,14,5,0,4,1
37667,37667,2,3,1,1200,141,10,14,11,0,4,0
37668,37668,2,1,2,1200,141,8,14,9,0,4,1
37669,37669,2,2,10,1200,141,13,14,4,0,4,1
37670,37670,2,4,14,1200,141,6.5,14,10,0,4,0
37671,37671,3,2,2,1600,141,6,14,3,0,4,0
37672,37672,3,3,1,1600,141,6,14,7,0,4,1
37673,37673,3,1,5,1600,141,10,14,11,0,4,0
37674,37674,3,5,7,1600,141,10,14,10,0,4,0
37675,37675,3,4,13,1600,141,10,14,3,0,4,1
37676,37676,4,3,6,1600,141,5.5,9,3,0,4,0
37677,37677,4,4,5,1600,141,8,9,6,0,4,1
37678,37678,4,2,1,1600,141,3,9,2,0,4,1
37679,37679,4,1,9,1600,141,6.5,9,8,0,4,0
37680,37680,4,2,9,1600,141,6.5,9,8,0,4,0
37681,37681,4,5,9,1600,141,6.5,9,8,0,4,0
37682,37682,5,1,1,1400,141,4.6,11,2,0,4,0
37683,37683,5,5,8,1400,141,26,11,6,0,4,0
37684,37684,5,2,3,1400,141,2.7,11,1,0,4,1
37685,37685,5,4,6,1400,141,4.8,11,3,0,4,1
37686,37686,5,3,5,1400,141,5.5,11,4,0,4,0
37687,37687,6,2,1,1000,141,6.5,12,5,0,4,1
37688,37688,6,1,4,1000,141,10,12,6,0,4,0
37689,37689,6,5,2,1000,141,7.5,12,4,0,4,0
37690,37690,6,3,7,1000,141,11,12,11,0,4,0
37691,37691,6,4,9,1000,141,2.9,12,3,0,4,1
37692,37692,7,4,7,1200,141,26,9,17,0,4,0
37693,37693,7,2,4,1200,141,13,9,12,0,4,0
37694,37694,7,5,8,1200,141,5,9,7,0,4,0
37695,37695,7,1,11,1200,141,13,9,11,0,4,1
37696,37696,7,3,2,1200,141,23,9,10,0,4,1
37697,37697,1,2,4,1000,153,10,7,9,0,2,0
37698,37698,1,4,9,1000,153,21,7,6,0,2,0
37699,37699,1,5,10,1000,153,12,7,5,0,2,0
37700,37700,1,1,2,1000,153,2,7,2,0,2,1
37701,37701,1,3,1,1000,153,5,7,3,0,2,1
37702,37702,2,4,2,1300,153,5,7,5,0,2,0
37703,37703,2,5,7,1300,153,26,7,8,0,2,0
37704,37704,2,3,10,1300,153,4.4,7,3,0,2,1
37705,37705,2,1,5,1300,153,4.6,7,2,0,2,1
37706,37706,2,2,3,1300,153,4,7,6,0,2,0
37707,37707,3,5,3,1640,153,9,8,5,0,2,0
37708,37708,3,1,2,1640,153,3.1,8,2,0,2,1
37709,37709,3,3,1,1640,153,4.6,8,3,0,2,0
37710,37710,3,4,4,1640,153,23,8,7,0,2,1
37711,37711,3,2,6,1640,153,3.1,8,1,0,2,1
37712,37712,4,4,7,1110,153,7.5,9,4,0,2,0
37713,37713,4,1,8,1110,153,3.2,9,1,0,2,1
37714,37714,4,3,6,1110,153,41,9,7,0,2,0
37715,37715,4,2,3,1110,153,2,9,2,0,2,1
37716,37716,4,5,9,1110,153,9.5,9,5,0,2,0
37717,37717,5,4,8,870,153,5,8,7,0,2,0
37718,37718,5,3,1,870,153,3.5,8,4,0,2,1
37719,37719,5,1,4,870,153,4.6,8,5,0,2,1
37720,37720,5,5,3,870,153,7.5,8,6,0,2,0
37721,37721,5,2,6,870,153,5,8,9,0,2,1
37722,37722,6,4,2,2025,153,26,7,4,0,2,0
37723,37723,6,5,2,2025,153,26,7,4,0,2,0
37724,37724,6,2,3,2025,153,4.8,7,3,0,2,0
37725,37725,6,3,6,2025,153,3.6,7,2,0,2,1
37726,37726,6,1,4,2025,153,1.45,7,1,0,2,1
37727,37727,1,2,8,1300,154,5,14,3,1,2,1
37728,37728,1,4,10,1300,154,8,14,5,1,2,0
37729,37729,1,5,3,1300,154,6.5,14,10,1,2,0
37730,37730,1,3,1,1300,154,7,14,6,1,2,0
37731,37731,1,1,2,1300,154,4.2,14,2,1,2,1
37732,37732,2,3,6,1000,154,6,12,3,1,2,1
37733,37733,2,1,4,1000,154,3.7,12,1,1,2,1
37734,37734,2,5,9,1000,154,12,12,2,1,2,0
37735,37735,2,4,1,1000,154,6.5,12,7,1,2,0
37736,37736,2,2,2,1000,154,4.2,12,4,1,2,0
37737,37737,3,2,10,1200,154,15,16,14,1,2,0
37738,37738,3,3,6,1200,154,10,16,18,1,2,0
37739,37739,3,1,5,1200,154,6,16,7,1,2,1
37740,37740,3,5,13,1200,154,8.5,16,9,1,2,0
37741,37741,3,4,15,1200,154,4.8,16,8,1,2,0
37742,37742,4,3,5,1609,154,10,14,5,1,2,0
37743,37743,4,1,4,1609,154,5.5,14,2,1,2,0
37744,37744,4,2,2,1609,154,31,14,6,1,2,0
37745,37745,4,4,3,1609,154,26,14,12,1,2,0
37746,37746,4,5,1,1609,154,3.8,14,1,1,2,0
37747,37747,5,4,1,1400,154,26,13,10,1,2,0
37748,37748,5,3,2,1400,154,6,13,5,1,2,0
37749,37749,5,1,4,1400,154,5,13,2,1,2,1
37750,37750,5,2,7,1400,154,11,13,7,1,2,0
37751,37751,5,5,6,1400,154,9,13,4,1,2,1
37752,37752,6,2,5,2000,154,101,16,12,1,2,0
37753,37753,6,3,2,2000,154,51,16,9,1,2,1
37754,37754,6,1,3,2000,154,3.9,16,2,1,2,0
37755,37755,6,5,7,2000,154,3.8,16,3,1,2,0
37756,37756,6,4,6,2000,154,11,16,8,1,2,0
37757,37757,7,4,7,1200,154,2.9,16,3,1,2,1
37758,37758,7,2,8,1200,154,9.5,16,6,1,2,0
37759,37759,7,1,4,1200,154,4.4,16,4,1,2,1
37760,37760,7,3,3,1200,154,12,16,8,1,2,0
37761,37761,7,5,1,1200,154,7,16,7,1,2,1
37762,37762,1,2,4,4000,10,3.4,6,2,1,3,1
37763,37763,1,3,1,4000,10,5.5,6,4,1,3,1
37764,37764,1,5,3,4000,10,7.5,6,6,1,3,0
37765,37765,1,4,5,4000,10,5.5,6,5,1,3,0
