,Unnamed: 0,Date,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
39482,39482,0,1,5,0,900,62,0,0,1,7,7,0,2
39483,39483,0,1,3,0,900,62,0,2,2,7,1,0,2
39484,39484,0,2,5,0,1200,62,0,1,2,8,9,0,2
39485,39485,0,2,1,0,1200,62,0,4,1,8,4,0,2
39486,39486,0,2,2,0,1200,62,0,3,2,8,8,0,2
39487,39487,0,2,3,0,1200,62,0,0,1,8,7,0,2
39488,39488,0,2,4,0,1200,62,0,0,1,8,5,0,2
39489,39489,0,3,4,0,1400,62,0,1,2,8,5,0,2
39490,39490,0,3,5,0,1400,62,0,2,2,8,4,0,2
39491,39491,0,3,2,0,1400,62,0,0,0,8,3,0,2
39492,39492,0,3,1,0,1400,62,0,0,1,8,1,0,2
39493,39493,0,3,3,0,1400,62,0,3,2,8,6,0,2
39494,39494,0,4,1,0,1400,62,0,3,2,10,2,0,2
39495,39495,0,4,2,0,1400,62,0,2,2,10,3,0,2
39496,39496,0,4,4,0,1400,62,0,0,1,10,13,0,2
39497,39497,0,4,3,0,1400,62,0,4,1,10,6,0,2
39498,39498,0,4,5,0,1400,62,0,1,2,10,12,0,2
39499,39499,0,5,5,0,1100,62,0,0,1,8,4,0,2
39500,39500,0,5,4,0,1100,62,0,4,1,8,9,0,2
39501,39501,0,5,2,0,1100,62,0,2,2,8,3,0,2
39502,39502,0,5,1,0,1100,62,0,1,2,8,8,0,2
39503,39503,0,5,3,0,1100,62,0,0,1,8,6,0,2
39504,39504,0,6,2,0,1100,62,0,2,2,10,1,0,2
39505,39505,0,6,3,0,1100,62,0,3,2,10,5,0,2
39506,39506,0,6,4,0,1100,62,0,0,1,10,9,0,2
39507,39507,0,6,1,0,1100,62,0,1,2,10,2,0,2
39508,39508,0,6,5,0,1100,62,0,0,1,10,7,0,2
39509,39509,0,7,4,0,1800,62,0,4,1,12,4,0,2
39510,39510,0,7,5,0,1800,62,0,0,1,12,8,0,2
39511,39511,0,7,1,0,1800,62,0,1,2,12,1,0,2
39512,39512,0,7,3,0,1800,62,0,0,1,12,4,0,2
39513,39513,0,7,2,0,1800,62,0,2,2,12,2,0,2
39514,39514,0,8,4,0,1200,62,0,0,1,9,4,0,2
39515,39515,0,8,3,0,1200,62,0,0,1,9,2,0,2
39516,39516,0,8,2,0,1200,62,0,2,2,9,6,0,2
39517,39517,0,8,1,0,1200,62,0,1,2,9,4,0,2
39518,39518,0,8,5,0,1200,62,0,0,1,9,7,0,2
39519,39519,0,9,1,0,1400,62,0,0,1,11,6,0,2
39520,39520,0,9,2,0,1400,62,0,1,2,11,1,0,2
39521,39521,0,9,4,0,1400,62,0,2,2,11,1,0,2
39522,39522,0,9,5,0,1400,62,0,3,2,11,3,0,2
39523,39523,0,9,3,0,1400,62,0,0,1,11,5,0,2
39524,39524,0,1,1,0,1708,65,0,1,2,8,2,0,2
39525,39525,0,1,5,0,1708,65,0,3,2,8,5,0,2
39526,39526,0,1,4,0,1708,65,0,2,2,8,4,0,2
39527,39527,0,1,2,0,1708,65,0,4,1,8,3,0,2
39528,39528,0,1,3,0,1708,65,0,0,1,8,1,0,2
39529,39529,0,2,4,0,1005,65,0,2,2,10,1,0,2
39530,39530,0,2,2,0,1005,65,0,1,2,10,6,0,2
39531,39531,0,2,3,0,1005,65,0,0,1,10,4,0,2
39532,39532,0,2,1,0,1005,65,0,3,2,10,2,0,2
39533,39533,0,2,5,0,1005,65,0,0,1,10,5,0,2
39534,39534,0,3,2,0,1205,65,0,0,1,14,3,0,2
39535,39535,0,3,5,0,1205,65,0,1,2,14,6,0,2
39536,39536,0,3,1,0,1205,65,0,4,1,14,4,0,2
39537,39537,0,3,3,0,1205,65,0,2,2,14,1,0,2
39538,39538,0,3,4,0,1205,65,0,0,1,14,2,0,2
39539,39539,0,4,1,0,1408,65,0,0,1,12,1,0,2
39540,39540,0,4,3,0,1408,65,0,0,1,12,1,0,2
39541,39541,0,4,5,0,1408,65,0,0,1,12,4,0,2
39542,39542,0,4,2,0,1408,65,0,3,2,12,2,0,2
39543,39543,0,4,4,0,1408,65,0,3,2,12,2,0,2
39544,39544,0,5,2,0,1708,65,0,0,1,11,5,0,2
39545,39545,0,5,5,0,1708,65,0,0,1,11,6,0,2
39546,39546,0,5,4,0,1708,65,0,0,1,11,13,0,2
39547,39547,0,5,3,0,1708,65,0,2,2,11,3,0,2
39548,39548,0,5,1,0,1708,65,0,1,2,11,7,0,2
39549,39549,0,6,5,0,1105,65,0,2,2,11,3,0,2
39550,39550,0,6,4,0,1105,65,0,0,1,11,6,0,2
39551,39551,0,6,2,0,1105,65,0,0,1,11,2,0,2
39552,39552,0,6,1,0,1105,65,0,0,1,11,4,0,2
39553,39553,0,6,3,0,1105,65,0,0,1,11,8,0,2
39554,39554,0,1,3,0,1600,73,0,0,1,12,7,0,2
39555,39555,0,1,4,0,1600,73,0,2,2,12,4,0,2
39556,39556,0,1,2,0,1600,73,0,0,1,12,8,0,2
39557,39557,0,1,1,0,1600,73,0,0,1,12,3,0,2
39558,39558,0,1,5,0,1600,73,0,1,2,12,9,0,2
39559,39559,0,2,4,0,1400,73,0,0,1,13,8,0,2
39560,39560,0,2,5,0,1400,73,0,0,1,13,11,0,2
39561,39561,0,2,1,0,1400,73,0,0,1,13,5,0,2
39562,39562,0,2,2,0,1400,73,0,3,2,13,4,0,2
39563,39563,0,2,3,0,1400,73,0,4,1,13,6,0,2
39564,39564,0,3,5,0,1100,73,0,0,1,11,4,0,2
39565,39565,0,3,2,0,1100,73,0,3,2,11,2,0,2
39566,39566,0,3,1,0,1100,73,0,1,2,11,1,0,2
39567,39567,0,3,4,0,1100,73,0,0,1,11,7,0,2
39568,39568,0,3,3,0,1100,73,0,0,1,11,3,0,2
39569,39569,0,4,1,0,1100,73,0,4,1,6,2,0,2
39570,39570,0,4,5,0,1100,73,0,0,1,6,6,0,2
39571,39571,0,4,4,0,1100,73,0,0,1,6,5,0,2
39572,39572,0,4,3,0,1100,73,0,1,2,6,4,0,2
39573,39573,0,4,2,0,1100,73,0,2,2,6,3,0,2
39574,39574,0,5,2,0,1100,73,0,0,1,12,8,0,2
39575,39575,0,5,1,0,1100,73,0,0,1,12,3,0,2
39576,39576,0,5,4,0,1100,73,0,0,1,12,14,0,2
39577,39577,0,5,5,0,1100,73,0,0,1,12,9,0,2
39578,39578,0,5,3,0,1100,73,0,0,1,12,10,0,2
39579,39579,0,6,2,0,1000,73,0,0,1,8,2,0,2
39580,39580,0,6,5,0,1000,73,0,0,1,8,7,0,2
39581,39581,0,6,1,0,1000,73,0,1,2,8,1,0,2
39582,39582,0,6,4,0,1000,73,0,0,1,8,2,0,2
39583,39583,0,6,3,0,1000,73,0,3,2,8,5,0,2
39584,39584,0,7,5,0,1400,73,0,0,1,10,9,0,2
39585,39585,0,7,4,0,1400,73,0,0,0,10,9,0,2
39586,39586,0,7,2,0,1400,73,0,0,1,10,4,0,2
39587,39587,0,7,1,0,1400,73,0,0,1,10,5,0,2
39588,39588,0,7,3,0,1400,73,0,2,2,10,9,0,2
39589,39589,0,8,1,0,1800,73,0,0,1,12,7,0,2
39590,39590,0,8,5,0,1800,73,0,2,2,12,9,0,2
39591,39591,0,8,2,0,1800,73,0,0,1,12,12,0,2
39592,39592,0,8,4,0,1800,73,0,1,2,12,14,0,2
39593,39593,0,8,3,0,1800,73,0,0,0,12,5,0,2
39594,39594,0,1,5,0,1400,101,0,1,2,7,4,0,2
39595,39595,0,1,4,0,1400,101,0,0,1,7,6,0,2
39596,39596,0,1,2,0,1400,101,0,2,2,7,1,0,2
39597,39597,0,1,3,0,1400,101,0,3,1,7,3,0,2
39598,39598,0,1,1,0,1400,101,0,4,1,7,2,0,2
39599,39599,0,2,5,0,1250,101,0,4,1,9,3,0,2
39600,39600,0,2,2,0,1250,101,0,1,2,9,1,0,2
39601,39601,0,2,1,0,1250,101,0,0,1,9,4,0,2
39602,39602,0,2,3,0,1250,101,0,0,1,9,8,0,2
39603,39603,0,2,4,0,1250,101,0,3,2,9,6,0,2
39604,39604,0,3,4,0,1950,101,0,0,1,8,5,0,2
39605,39605,0,3,3,0,1950,101,0,2,2,8,4,0,2
39606,39606,0,3,1,0,1950,101,0,1,2,8,1,0,2
39607,39607,0,3,5,0,1950,101,0,4,1,8,2,0,2
39608,39608,0,3,2,0,1950,101,0,3,2,8,3,0,2
39609,39609,0,4,2,0,1250,101,0,0,1,8,3,0,2
39610,39610,0,4,3,0,1250,101,0,1,2,8,7,0,2
39611,39611,0,4,4,0,1250,101,0,2,2,8,2,0,2
39612,39612,0,4,5,0,1250,101,0,0,1,8,4,0,2
39613,39613,0,4,1,0,1250,101,0,3,2,8,1,0,2
39614,39614,0,5,4,0,1250,101,0,2,2,11,8,0,2
39615,39615,0,5,2,0,1250,101,0,3,2,11,7,0,2
39616,39616,0,5,5,0,1250,101,0,0,1,11,6,0,2
39617,39617,0,5,3,0,1250,101,0,0,1,11,4,0,2
39618,39618,0,5,1,0,1250,101,0,4,1,11,2,0,2
39619,39619,0,6,3,0,1000,101,0,0,1,10,4,0,2
39620,39620,0,6,4,0,1000,101,0,0,1,10,5,0,2
39621,39621,0,6,5,0,1000,101,0,2,2,10,3,0,2
39622,39622,0,6,2,0,1000,101,0,0,1,10,2,0,2
39623,39623,0,6,1,0,1000,101,0,1,2,10,1,0,2
39624,39624,0,7,1,0,1400,101,0,1,2,9,1,0,2
39625,39625,0,7,2,0,1400,101,0,3,2,9,2,0,2
39626,39626,0,7,4,0,1400,101,0,0,1,9,7,0,2
39627,39627,0,7,5,0,1400,101,0,0,1,9,9,0,2
39628,39628,0,7,3,0,1400,101,0,0,1,9,3,0,2
39629,39629,0,8,1,0,1400,101,0,2,2,12,2,0,2
39630,39630,0,8,2,0,1400,101,0,3,2,12,7,0,2
39631,39631,0,8,3,0,1400,101,0,0,1,12,4,0,2
39632,39632,0,8,4,0,1400,101,0,0,1,12,1,0,2
39633,39633,0,8,5,0,1400,101,0,0,1,12,6,0,2
39634,39634,0,1,4,0,1400,136,0,0,1,14,13,1,3
39635,39635,0,1,5,0,1400,136,0,0,1,14,13,1,3
39636,39636,0,1,2,0,1400,136,0,1,2,14,3,1,3
39637,39637,0,1,1,0,1400,136,0,4,1,14,5,1,3
39638,39638,0,1,3,0,1400,136,0,0,1,14,10,1,3
39639,39639,0,2,5,0,1500,136,0,0,1,9,2,1,3
39640,39640,0,2,2,0,1500,136,0,0,1,9,8,1,3
39641,39641,0,2,4,0,1500,136,0,0,1,9,11,1,3
39642,39642,0,2,3,0,1500,136,0,0,1,9,13,1,3
39643,39643,0,2,1,0,1500,136,0,1,2,9,1,1,3
39644,39644,0,3,4,0,1500,136,0,0,1,9,2,1,3
39645,39645,0,3,2,0,1500,136,0,0,1,9,4,1,3
39646,39646,0,3,1,0,1500,136,0,2,2,9,7,1,3
39647,39647,0,3,5,0,1500,136,0,3,2,9,5,1,3
39648,39648,0,3,3,0,1500,136,0,1,2,9,1,1,3
39649,39649,0,4,5,0,2000,136,0,0,1,15,7,1,3
39650,39650,0,4,1,0,2000,136,0,0,1,15,6,1,3
39651,39651,0,4,3,0,2000,136,0,0,1,15,11,1,3
39652,39652,0,4,2,0,2000,136,0,2,2,15,5,1,3
39653,39653,0,4,4,0,2000,136,0,4,1,15,3,1,3
39654,39654,0,5,1,0,1100,136,0,2,2,5,1,1,3
39655,39655,0,5,2,0,1100,136,0,4,1,5,5,1,3
39656,39656,0,5,3,0,1100,136,0,3,1,5,4,1,3
39657,39657,0,5,5,0,1100,136,0,0,1,5,7,1,3
39658,39658,0,5,4,0,1100,136,0,1,2,5,3,1,3
39659,39659,0,6,5,0,1900,136,0,0,1,10,8,1,3
39660,39660,0,6,4,0,1900,136,0,0,1,10,6,1,3
39661,39661,0,6,3,0,1900,136,0,2,2,10,1,1,3
39662,39662,0,6,2,0,1900,136,0,4,1,10,3,1,3
39663,39663,0,6,1,0,1900,136,0,0,1,10,2,1,3
39664,39664,0,7,3,0,1400,136,0,0,1,9,1,1,3
39665,39665,0,7,4,0,1400,136,0,4,1,9,10,1,3
39666,39666,0,7,5,0,1400,136,0,0,0,9,4,1,3
39667,39667,0,7,2,0,1400,136,0,1,2,9,6,1,3
39668,39668,0,7,1,0,1400,136,0,0,1,9,2,1,3
39669,39669,0,8,4,0,1200,136,0,0,1,10,12,1,3
39670,39670,0,8,2,0,1200,136,0,0,1,10,3,1,3
39671,39671,0,8,5,0,1200,136,0,2,2,10,9,1,3
39672,39672,0,8,1,0,1200,136,0,3,2,10,11,1,3
39673,39673,0,8,3,0,1200,136,0,0,1,10,6,1,3
39674,39674,0,9,1,0,1100,136,0,4,1,6,12,1,3
39675,39675,0,9,4,0,1100,136,0,2,2,6,12,1,3
39676,39676,0,9,3,0,1100,136,0,1,2,6,11,1,3
39677,39677,0,9,2,0,1100,136,0,0,1,6,14,1,3
39678,39678,0,9,5,0,1100,136,0,3,1,6,15,1,3
39679,39679,0,1,2,0,1000,161,0,0,1,12,12,0,2
39680,39680,0,1,3,0,1000,161,0,0,1,12,5,0,2
39681,39681,0,1,5,0,1000,161,0,2,2,12,7,0,2
39682,39682,0,1,4,0,1000,161,0,1,2,12,4,0,2
39683,39683,0,1,1,0,1000,161,0,4,1,12,11,0,2
39684,39684,0,2,3,0,1200,161,0,0,1,10,7,0,2
39685,39685,0,2,4,0,1200,161,0,2,2,10,4,0,2
39686,39686,0,2,2,0,1200,161,0,0,1,10,5,0,2
39687,39687,0,2,1,0,1200,161,0,1,2,10,3,0,2
39688,39688,0,2,5,0,1200,161,0,0,1,10,13,0,2
39689,39689,0,3,2,0,1200,161,0,4,1,12,4,0,2
39690,39690,0,3,5,0,1200,161,0,2,2,12,4,0,2
39691,39691,0,3,3,0,1200,161,0,0,1,12,6,0,2
39692,39692,0,3,1,0,1200,161,0,1,2,12,2,0,2
39693,39693,0,3,4,0,1200,161,0,3,2,12,3,0,2
39694,39694,0,4,1,0,1800,161,0,1,2,12,5,0,2
39695,39695,0,4,3,0,1800,161,0,3,2,12,6,0,2
39696,39696,0,4,2,0,1800,161,0,0,1,12,9,0,2
39697,39697,0,4,4,0,1800,161,0,0,1,12,8,0,2
39698,39698,0,4,5,0,1800,161,0,0,1,12,10,0,2
39699,39699,0,5,1,0,1800,161,0,1,2,12,7,0,2
39700,39700,0,5,2,0,1800,161,0,0,1,12,7,0,2
39701,39701,0,5,3,0,1800,161,0,0,1,12,2,0,2
39702,39702,0,5,4,0,1800,161,0,2,2,12,3,0,2
39703,39703,0,5,5,0,1800,161,0,4,1,12,5,0,2
39704,39704,0,6,2,0,1800,161,0,1,2,12,2,0,2
39705,39705,0,6,3,0,1800,161,0,0,1,12,3,0,2
39706,39706,0,6,5,0,1800,161,0,0,1,12,4,0,2
39707,39707,0,6,4,0,1800,161,0,4,1,12,6,0,2
39708,39708,0,6,1,0,1800,161,0,3,2,12,1,0,2
39709,39709,0,7,1,0,2000,161,0,0,1,6,2,0,2
39710,39710,0,7,2,0,2000,161,0,2,2,6,4,0,2
39711,39711,0,7,4,0,2000,161,0,0,1,6,6,0,2
39712,39712,0,7,5,0,2000,161,0,3,1,6,3,0,2
39713,39713,0,7,3,0,2000,161,0,0,0,6,1,0,2
39714,39714,0,8,5,0,1200,161,0,0,1,12,6,0,2
39715,39715,0,8,3,0,1200,161,0,3,2,12,6,0,2
39716,39716,0,8,1,0,1200,161,0,1,2,12,3,0,2
39717,39717,0,8,2,0,1200,161,0,0,1,12,4,0,2
39718,39718,0,8,4,0,1200,161,0,2,2,12,10,0,2
39719,39719,0,9,2,0,1000,161,0,2,2,7,7,0,2
39720,39720,0,9,1,0,1000,161,0,0,1,7,14,0,2
39721,39721,0,9,4,0,1000,161,0,0,1,7,14,0,2
39722,39722,0,9,3,0,1000,161,0,1,2,7,11,0,2
39723,39723,0,9,5,0,1000,161,0,3,2,7,8,0,2
39724,39724,0,2,2,0,1200,27,0,2,2,9,2,0,2
39725,39725,0,2,3,0,1200,27,0,3,2,9,5,0,2
39726,39726,0,2,1,0,1200,27,0,1,2,9,1,0,2
39727,39727,0,2,5,0,1200,27,0,0,1,9,8,0,2
39728,39728,0,2,4,0,1200,27,0,4,1,9,7,0,2
39729,39729,0,3,2,0,1000,27,0,0,1,12,8,0,2
39730,39730,0,3,5,0,1000,27,0,0,1,12,6,0,2
39731,39731,0,3,1,0,1000,27,0,3,2,12,6,0,2
39732,39732,0,3,3,0,1000,27,0,0,1,12,3,0,2
39733,39733,0,3,4,0,1000,27,0,0,1,12,11,0,2
39734,39734,0,4,4,0,1400,27,0,0,1,13,4,0,2
39735,39735,0,4,1,0,1400,27,0,0,1,13,10,0,2
39736,39736,0,4,3,0,1400,27,0,0,1,13,12,0,2
39737,39737,0,4,2,0,1400,27,0,0,1,13,6,0,2
39738,39738,0,4,5,0,1400,27,0,0,0,13,11,0,2
39739,39739,0,5,1,0,1000,27,0,0,1,11,8,0,2
39740,39740,0,5,3,0,1000,27,0,1,2,11,4,0,2
39741,39741,0,5,5,0,1000,27,0,0,1,11,5,0,2
39742,39742,0,5,4,0,1000,27,0,0,1,11,11,0,2
39743,39743,0,5,2,0,1000,27,0,3,2,11,1,0,2
39744,39744,0,6,5,0,1700,27,0,0,1,11,9,0,2
39745,39745,0,6,3,0,1700,27,0,0,1,11,5,0,2
39746,39746,0,6,4,0,1700,27,0,0,1,11,7,0,2
39747,39747,0,6,1,0,1700,27,0,0,1,11,10,0,2
39748,39748,0,6,2,0,1700,27,0,0,1,11,8,0,2
39749,39749,0,7,2,0,1700,27,0,4,1,13,7,0,2
39750,39750,0,7,1,0,1700,27,0,1,2,13,3,0,2
39751,39751,0,7,5,0,1700,27,0,0,1,13,5,0,2
39752,39752,0,7,3,0,1700,27,0,0,1,13,10,0,2
39753,39753,0,7,4,0,1700,27,0,0,1,13,14,0,2
39754,39754,0,1,3,0,1650,44,0,1,2,7,2,3,0
39755,39755,0,1,1,0,1650,44,0,2,2,7,1,3,0
39756,39756,0,1,5,0,1650,44,0,0,1,7,7,3,0
39757,39757,0,1,4,0,1650,44,0,4,1,7,3,3,0
39758,39758,0,1,2,0,1650,44,0,3,1,7,4,3,0
39759,39759,0,2,3,0,1650,44,0,0,1,8,4,3,0
39760,39760,0,2,2,0,1650,44,0,1,2,8,3,3,0
39761,39761,0,2,1,0,1650,44,0,2,2,8,2,3,0
39762,39762,0,2,5,0,1650,44,0,0,1,8,6,3,0
39763,39763,0,2,4,0,1650,44,0,3,2,8,5,3,0
39764,39764,0,3,4,0,1350,44,0,4,1,4,6,3,0
39765,39765,0,3,1,0,1350,44,0,3,1,4,4,3,0
39766,39766,0,3,3,0,1350,44,0,1,2,4,5,3,0
39767,39767,0,3,2,0,1350,44,0,2,1,4,3,3,0
39768,39768,0,4,3,0,1009,44,0,0,1,5,6,3,0
39769,39769,0,4,1,0,1009,44,0,4,1,5,3,3,0
39770,39770,0,4,2,0,1009,44,0,1,2,5,2,3,0
39771,39771,0,4,4,0,1009,44,0,2,2,5,4,3,0
39772,39772,0,4,5,0,1009,44,0,3,1,5,1,3,0
39773,39773,0,5,4,0,1009,44,0,1,2,10,1,3,0
39774,39774,0,5,2,0,1009,44,0,3,2,10,2,3,0
39775,39775,0,5,5,0,1009,44,0,2,2,10,5,3,0
39776,39776,0,5,3,0,1009,44,0,0,1,10,6,3,0
39777,39777,0,5,1,0,1009,44,0,4,1,10,3,3,0
39778,39778,0,6,1,0,1150,44,0,1,2,6,2,3,0
39779,39779,0,6,5,0,1150,44,0,2,2,6,6,3,0
39780,39780,0,6,3,0,1150,44,0,0,1,6,7,3,0
39781,39781,0,6,2,0,1150,44,0,4,1,6,8,3,0
39782,39782,0,6,4,0,1150,44,0,0,1,6,3,3,0
39783,39783,0,7,2,0,1150,44,0,0,1,8,3,3,0
39784,39784,0,7,4,0,1150,44,0,0,1,8,6,3,0
39785,39785,0,7,5,0,1150,44,0,4,1,8,1,3,0
39786,39786,0,7,3,0,1150,44,0,0,0,8,2,3,0
39787,39787,0,7,1,0,1150,44,0,1,2,8,8,3,0
39788,39788,0,8,4,0,1650,44,0,2,2,7,2,3,0
39789,39789,0,8,3,0,1650,44,0,0,1,7,6,3,0
39790,39790,0,8,2,0,1650,44,0,0,1,7,3,3,0
39791,39791,0,8,1,0,1650,44,0,4,1,7,1,3,0
39792,39792,0,8,5,0,1650,44,0,3,1,7,6,3,0
39793,39793,0,1,4,0,1300,58,0,0,1,13,2,3,4
39794,39794,0,1,3,0,1300,58,0,0,1,13,8,3,4
39795,39795,0,1,2,0,1300,58,0,0,1,13,5,3,4
39796,39796,0,1,1,0,1300,58,0,4,1,13,1,3,4
39797,39797,0,1,5,0,1300,58,0,0,1,13,3,3,4
39798,39798,0,2,5,0,1400,58,0,0,1,13,10,3,4
39799,39799,0,2,1,0,1400,58,0,2,2,13,2,3,4
39800,39800,0,2,3,0,1400,58,0,0,1,13,6,3,4
39801,39801,0,2,2,0,1400,58,0,0,1,13,11,3,4
39802,39802,0,2,4,0,1400,58,0,0,1,13,1,3,4
39803,39803,0,3,2,0,1700,58,0,4,1,14,3,3,4
39804,39804,0,3,3,0,1700,58,0,1,2,14,2,3,4
39805,39805,0,3,5,0,1700,58,0,0,1,14,6,3,4
39806,39806,0,3,1,0,1700,58,0,2,2,14,4,3,4
39807,39807,0,3,4,0,1700,58,0,3,2,14,7,3,4
39808,39808,0,4,1,0,2200,58,0,1,2,8,1,3,4
39809,39809,0,4,2,0,2200,58,0,0,1,8,2,3,4
39810,39810,0,4,3,0,2200,58,0,2,2,8,4,3,4
39811,39811,0,4,5,0,2200,58,0,4,1,8,6,3,4
39812,39812,0,4,4,0,2200,58,0,0,1,8,3,3,4
39813,39813,0,5,3,0,2200,58,0,0,1,11,5,3,4
39814,39814,0,5,4,0,2200,58,0,4,1,11,1,3,4
39815,39815,0,5,1,0,2200,58,0,0,1,11,2,3,4
39816,39816,0,5,2,0,2200,58,0,3,2,11,3,3,4
39817,39817,0,5,5,0,2200,58,0,0,1,11,6,3,4
39818,39818,0,6,1,0,1100,58,0,1,2,9,3,3,4
39819,39819,0,6,5,0,1100,58,0,4,1,9,8,3,4
39820,39820,0,6,3,0,1100,58,0,3,2,9,2,3,4
39821,39821,0,6,2,0,1100,58,0,2,2,9,1,3,4
39822,39822,0,6,4,0,1100,58,0,0,1,9,5,3,4
39823,39823,0,7,5,0,1100,58,0,4,1,10,14,3,4
39824,39824,0,7,4,0,1100,58,0,2,2,10,4,3,4
39825,39825,0,7,1,0,1100,58,0,0,1,10,3,3,4
39826,39826,0,7,2,0,1100,58,0,0,1,10,10,3,4
39827,39827,0,7,3,0,1100,58,0,3,2,10,5,3,4
39828,39828,0,8,1,0,1200,58,0,0,1,12,2,3,4
39829,39829,0,8,2,0,1200,58,0,0,1,12,1,3,4
39830,39830,0,8,4,0,1200,58,0,3,2,12,16,3,4
39831,39831,0,8,3,0,1200,58,0,0,1,12,3,3,4
39832,39832,0,8,5,0,1200,58,0,0,1,12,7,3,4
39833,39833,0,9,2,0,1400,58,0,0,1,14,10,3,4
39834,39834,0,9,3,0,1400,58,0,0,1,14,16,3,4
39835,39835,0,9,4,0,1400,58,0,0,1,14,14,3,4
39836,39836,0,9,1,0,1400,58,0,0,1,14,7,3,4
39837,39837,0,9,5,0,1400,58,0,0,1,14,9,3,4
39838,39838,0,1,2,0,1300,99,0,1,2,5,1,0,2
39839,39839,0,1,4,0,1300,99,0,4,1,5,6,0,2
39840,39840,0,1,1,0,1300,99,0,2,2,5,4,0,2
39841,39841,0,1,3,0,1300,99,0,3,1,5,5,0,2
39842,39842,0,1,5,0,1300,99,0,0,1,5,7,0,2
39843,39843,0,2,2,0,950,99,0,2,2,6,2,0,2
39844,39844,0,2,5,0,950,99,0,0,1,6,5,0,2
39845,39845,0,2,4,0,950,99,0,3,1,6,4,0,2
39846,39846,0,2,1,0,950,99,0,1,2,6,1,0,2
39847,39847,0,2,3,0,950,99,0,4,1,6,3,0,2
39848,39848,0,3,2,0,1600,99,0,2,2,7,4,0,2
39849,39849,0,3,5,0,1600,99,0,0,1,7,5,0,2
39850,39850,0,3,3,0,1600,99,0,3,1,7,2,0,2
39851,39851,0,3,4,0,1600,99,0,4,1,7,3,0,2
39852,39852,0,3,1,0,1600,99,0,1,2,7,1,0,2
39853,39853,0,4,1,0,950,99,0,1,2,9,3,0,2
39854,39854,0,4,3,0,950,99,0,0,1,9,7,0,2
39855,39855,0,4,2,0,950,99,0,2,2,9,4,0,2
39856,39856,0,4,5,0,950,99,0,0,1,9,12,0,2
39857,39857,0,4,4,0,950,99,0,3,2,9,9,0,2
39858,39858,0,5,4,0,1400,99,0,1,2,7,5,0,2
39859,39859,0,5,2,0,1400,99,0,2,2,7,6,0,2
39860,39860,0,5,5,0,1400,99,0,4,1,7,6,0,2
39861,39861,0,5,1,0,1400,99,0,3,1,7,2,0,2
39862,39862,0,5,3,0,1400,99,0,0,1,7,4,0,2
39863,39863,0,6,2,0,1300,99,0,1,2,8,6,0,2
39864,39864,0,6,3,0,1300,99,0,0,1,8,7,0,2
39865,39865,0,6,1,0,1300,99,0,0,1,8,4,0,2
39866,39866,0,6,4,0,1300,99,0,3,2,8,3,0,2
39867,39867,0,6,5,0,1300,99,0,2,2,8,9,0,2
39868,39868,0,7,2,0,950,99,0,2,2,9,6,0,2
39869,39869,0,7,1,0,950,99,0,0,1,9,4,0,2
39870,39870,0,7,3,0,950,99,0,0,1,9,1,0,2
39871,39871,0,7,5,0,950,99,0,1,2,9,5,0,2
39872,39872,0,7,4,0,950,99,0,3,2,9,2,0,2
39873,39873,0,8,1,0,1300,99,0,0,1,12,3,0,2
39874,39874,0,8,4,0,1300,99,0,0,1,12,6,0,2
39875,39875,0,8,3,0,1300,99,0,0,1,12,1,0,2
39876,39876,0,8,2,0,1300,99,0,3,2,12,4,0,2
39877,39877,0,8,5,0,1300,99,0,0,1,12,13,0,2
39878,39878,0,1,4,0,1396,126,0,3,1,5,1,0,2
39879,39879,0,1,5,0,1396,126,0,0,1,5,6,0,2
39880,39880,0,1,2,0,1396,126,0,2,2,5,4,0,2
39881,39881,0,1,3,0,1396,126,0,4,1,5,3,0,2
39882,39882,0,1,1,0,1396,126,0,1,2,5,2,0,2
39883,39883,0,2,4,0,1600,126,0,4,1,7,4,0,2
39884,39884,0,2,3,0,1600,126,0,1,2,7,2,0,2
39885,39885,0,2,2,0,1600,126,0,0,1,7,5,0,2
39886,39886,0,2,5,0,1600,126,0,0,1,7,6,0,2
39887,39887,0,2,1,0,1600,126,0,0,1,7,3,0,2
39888,39888,0,3,1,0,1100,126,0,0,1,9,2,0,2
39889,39889,0,3,4,0,1100,126,0,3,2,9,8,0,2
39890,39890,0,3,2,0,1100,126,0,0,1,9,3,0,2
39891,39891,0,3,5,0,1100,126,0,2,2,9,4,0,2
39892,39892,0,3,3,0,1100,126,0,0,1,9,7,0,2
39893,39893,0,4,3,0,1100,126,0,0,0,5,5,0,2
39894,39894,0,4,1,0,1100,126,0,2,2,5,3,0,2
39895,39895,0,4,2,0,1100,126,0,3,1,5,4,0,2
39896,39896,0,4,5,0,1100,126,0,4,1,5,2,0,2
39897,39897,0,4,4,0,1100,126,0,1,2,5,1,0,2
39898,39898,0,5,2,0,1396,126,0,4,1,10,3,0,2
39899,39899,0,5,3,0,1396,126,0,1,2,10,4,0,2
39900,39900,0,5,4,0,1396,126,0,0,1,10,6,0,2
39901,39901,0,5,5,0,1396,126,0,0,1,10,8,0,2
39902,39902,0,5,1,0,1396,126,0,0,1,10,1,0,2
39903,39903,0,6,5,0,1867,126,0,2,2,7,4,0,2
